,Druid,Purl,Title,Source Id,Catkey,source_id
586,kd499zk6916,https://purl.stanford.edu/kd499zk6916,The Member's wife : a novel,sul:36105213331858,9560873,36105213331858
587,kd591vf9053,https://purl.stanford.edu/kd591vf9053,"Shemus Dhu, the black pedlar of Galway : a tale of the penal times",sul:36105213336824,9630390,36105213336824
588,kd604bx6886,https://purl.stanford.edu/kd604bx6886,Paul Haddon,sul:36105213332559,9574260,36105213332559
589,kd607fy3106,https://purl.stanford.edu/kd607fy3106,Within sound of Great Tom : stories of modern Oxford,sul:36105213326858,9387692,36105213326858
590,kd699wc4303,https://purl.stanford.edu/kd699wc4303,The romance of his picture,sul:36105213325637,9373315,36105213325637
591,kd713mp6804,https://purl.stanford.edu/kd713mp6804,"William Blacklock, journalist : a love story of press life",sul:36105213324507,9349105,36105213324507
592,kd792sf3124,https://purl.stanford.edu/kd792sf3124,The fair penitent : a tale of the confessional : in two epochs,sul:36105213322998,9334926,36105213322998
593,kf833nt3550,https://purl.stanford.edu/kf833nt3550,The sack of Monte Carlo : an adventure of to-day,sul:36105213323848,9342859,36105213323848
594,kg105ct6417,https://purl.stanford.edu/kg105ct6417,A maiden fair to see,sul:36105213325561,9373093,36105213325561
595,kg164jc1848,https://purl.stanford.edu/kg164jc1848,"Elkerton Rectory : being Part Second of ""Twenty years in the church""",sul:36105213328540,9439155,36105213328540
596,kg637cb6457,https://purl.stanford.edu/kg637cb6457,"Charles Lever, or, The man of the nineteenth century",sul:36105213320265,9264201,36105213320265
597,kg733pz5865,https://purl.stanford.edu/kg733pz5865,The island of seven shadows,sul:36105213337053,9631728,36105213337053
598,kh312yq7337,https://purl.stanford.edu/kh312yq7337,Ailie Gilroy : a Scottish story,sul:36105213331767,9560699,36105213331767
599,kh845xv7298,https://purl.stanford.edu/kh845xv7298,Kelvington : tale for the turf and the table,sul:36105213337160,9632275,36105213337160
600,kj296xm3069,https://purl.stanford.edu/kj296xm3069,Blind Larry : Irish idylls,sul:36105213324556,9350298,36105213324556
601,kj377mj6675,https://purl.stanford.edu/kj377mj6675,Better dead,sul:36105213333441,9589850,36105213333441
602,kj430jq4857,https://purl.stanford.edu/kj430jq4857,"Gentle influence, or, The cousin's visit",sul:36105213330652,9519351,36105213330652
603,kj590bj9238,https://purl.stanford.edu/kj590bj9238,McLeod of the Camerons,sul:36105213330835,9522368,36105213330835
604,kj626nn2066,https://purl.stanford.edu/kj626nn2066,Lanherst : a story of sixty years ago,sul:36105213334605,9608270,36105213334605
605,kj744zb3776,https://purl.stanford.edu/kj744zb3776,"Pity 'tis, 'tis true : a story of Monaco",sul:36105213337384,9635745,36105213337384
606,kk398sk9167,https://purl.stanford.edu/kk398sk9167,"Acquitted though guilty, or, The tenant of Wild Bank : a Lancashire story",sul:36105213327674,9413613,36105213327674
607,km519fj6586,https://purl.stanford.edu/km519fj6586,Thornberry Abbey : a tale of the Established Church,sul:36105213335644,9618866,36105213335644
608,km527nn1478,https://purl.stanford.edu/km527nn1478,"Treasures, lost and found : a story of life in Tasmania",sul:36105213331171,9530576,36105213331171
609,kn136cn1160,https://purl.stanford.edu/kn136cn1160,"Munster firesides, or, The Barrys of Beigh",sul:36105213332757,9581976,36105213332757
610,kn541xd2129,https://purl.stanford.edu/kn541xd2129,"Farquhar Frankheart, or, Incidents in the introduction of Methodism into Yorkshire : a tale",sul:36105213326114,9379329,36105213326114
611,kn549dd3367,https://purl.stanford.edu/kn549dd3367,"Life, yet not life : a novel",sul:36105213328300,9436632,36105213328300
612,kn758wf9954,https://purl.stanford.edu/kn758wf9954,"The sisters of Ombersleigh, or, Under the south downs",sul:36105213327526,9411257,36105213327526
613,kn882tn4212,https://purl.stanford.edu/kn882tn4212,Ferncliffe,sul:36105213323012,9335020,36105213323012
614,kp001wd3489,https://purl.stanford.edu/kp001wd3489,Captain Anstruther,sul:36105213331437,9532429,36105213331437
615,kp219qz7934,https://purl.stanford.edu/kp219qz7934,Tales and sketches of Wales,sul:36105213337210,9632356,36105213337210
616,kp740vy2061,https://purl.stanford.edu/kp740vy2061,A pair of lovers and other tales : 'the short and simple annals of the poor',sul:36105213330629,9519155,36105213330629
617,kq134xm8221,https://purl.stanford.edu/kq134xm8221,"The incumbent of Axhill : a sequel to the ""Chorister brothers""",sul:36105213330603,9519124,36105213330603
618,kq410vj2280,https://purl.stanford.edu/kq410vj2280,"An Arm-chair in the smoking-room, or, Fiction, anecdote, humor and fancy for dreamy half-hours : with notes on cigars, meerschaums, and smoking",sul:36105213323640,9339439,36105213323640
619,kr228gg4408,https://purl.stanford.edu/kr228gg4408,Thirlby hall : a novel,sul:36105213326429,9382368,36105213326429
620,kr336dz8821,https://purl.stanford.edu/kr336dz8821,Kate Grenville,sul:36105213329159,877772,36105213329159
621,kr649wx9997,https://purl.stanford.edu/kr649wx9997,"Singlehurst Manor, or, A story of country life",sul:36105213325835,9374951,36105213325835
622,kr925qs2620,https://purl.stanford.edu/kr925qs2620,Eaglehurst Towers,sul:36105213330215,9515102,36105213330215
623,kr942qb7501,https://purl.stanford.edu/kr942qb7501,An unconventional girl,sul:36105213320349,9265201,36105213320349
624,ks408cf4773,https://purl.stanford.edu/ks408cf4773,The patroness,sul:36105213326288,9381324,36105213326288
625,ks489cd0528,https://purl.stanford.edu/ks489cd0528,Idlehurst : a journal kept in the country,sul:36105213332773,9582632,36105213332773
626,ks504nn2135,https://purl.stanford.edu/ks504nn2135,Tie and trick : a melodramatic story,sul:36105213326478,9382508,36105213326478
627,ks549bq0978,https://purl.stanford.edu/ks549bq0978,Australia revenged,sul:36105213333813,9598588,36105213333813
628,ks651rr7416,https://purl.stanford.edu/ks651rr7416,Lidia Donati : a tale of Florence,sul:36105213335438,9616473,36105213335438
629,ks813qj6246,https://purl.stanford.edu/ks813qj6246,"Henry and Mary : a local tale, illustrative of the peculiar habits, customs and diversions of the inhabitants of the west of Cumberland, during the greater part of the eighteenth and preceding century",sul:36105213330710,9521793,36105213330710
630,ks895mp8166,https://purl.stanford.edu/ks895mp8166,"For king and country, or, Kintail Place",sul:36105213325090,9369784,36105213325090
631,kt014zj5856,https://purl.stanford.edu/kt014zj5856,Merely Mary Ann,sul:36105213326007,9377069,36105213326007
632,kt225wd4611,https://purl.stanford.edu/kt225wd4611,The chorister brothers : a tale,sul:36105213330595,9519103,36105213330595
633,kt449zs3768,https://purl.stanford.edu/kt449zs3768,"Clover Cottage, or, I can't get in : a novelette",sul:36105213332450,9564837,36105213332450
634,kt466vb7162,https://purl.stanford.edu/kt466vb7162,Witness my hand : a Fenshire story,sul:36105213335131,9614791,36105213335131
635,kt880sq0439,https://purl.stanford.edu/kt880sq0439,Cornish stories,sul:36105213328821,9441485,36105213328821
636,kv009qd4166,https://purl.stanford.edu/kv009qd4166,Eura and Zephyra : a classical tale with poetical pieces,sul:36105213333821,9598626,36105213333821
637,kv118sw4020,https://purl.stanford.edu/kv118sw4020,Fame the fiddler : a story without a plot : being a realistic account of some things that happen,sul:36105213321214,9274538,36105213321214
638,kv351xg7580,https://purl.stanford.edu/kv351xg7580,By a winding path,sul:36105213331254,9531450,36105213331254
639,kv380vx4337,https://purl.stanford.edu/kv380vx4337,"Leslie's fate : and, Hilda, or, The ghost of Erminstein",sul:36105213320422,9266054,36105213320422
640,kv641jh6463,https://purl.stanford.edu/kv641jh6463,As luck would have it,sul:36105213336980,9631500,36105213336980
641,kv844pm6009,https://purl.stanford.edu/kv844pm6009,The impudent comedian and others,sul:36105213320117,9263261,36105213320117
642,kw015hp1849,https://purl.stanford.edu/kw015hp1849,His laurel crown : a player's romance,sul:36105213329258,9453110,36105213329258
643,kw240wv4046,https://purl.stanford.edu/kw240wv4046,A question of casuistry : a dialogue & a denouement,sul:36105213324408,9347561,36105213324408
644,kw485dp7291,https://purl.stanford.edu/kw485dp7291,Hatred is akin to love : a novel,sul:36105213336105,9622847,36105213336105
645,kw686nw8273,https://purl.stanford.edu/kw686nw8273,Unfortunate Tommy : a story caused by an accident (?),sul:36105213334639,9608317,36105213334639
646,kw707pp4730,https://purl.stanford.edu/kw707pp4730,Dorrie : a novel,sul:36105213328029,9426451,36105213328029
647,kw750px4007,https://purl.stanford.edu/kw750px4007,The Ladye Shakerley : being the record of the life of a good and noble woman : a Cheshire story,sul:36105213337418,9636450,36105213337418
648,kw840bt7435,https://purl.stanford.edu/kw840bt7435,A red bridal,sul:36105213336998,9631521,36105213336998
649,kw952xh0184,https://purl.stanford.edu/kw952xh0184,A ne'er-do-weel : a novel,sul:36105213324176,9346648,36105213324176
650,kx728fb0614,https://purl.stanford.edu/kx728fb0614,Armenosa of Egypt : a romance of the Arab conquest,sul:36105213322865,9333745,36105213322865
651,kx938nt4045,https://purl.stanford.edu/kx938nt4045,Blanche the Huguenot : a tale,sul:36105213323400,9338116,36105213323400
652,ky285gt8961,https://purl.stanford.edu/ky285gt8961,"Wilton, Q.C., or, Life in a Highland shooting box",sul:36105213321586,9315462,36105213321586
653,ky944zy5585,https://purl.stanford.edu/ky944zy5585,Alice Beresford : a tale of home life,sul:36105213334761,9609093,36105213334761
654,ky961wd3580,https://purl.stanford.edu/ky961wd3580,The long run : a novel,sul:36105213335420,9616463,36105213335420
655,kz223jp2014,https://purl.stanford.edu/kz223jp2014,Prince Maskiloff : a romance of modern Oxford,sul:36105213327864,9425425,36105213327864
656,kz438vz0376,https://purl.stanford.edu/kz438vz0376,An unknown power : a tale of mystery,sul:36105213333557,9590198,36105213333557
657,kz909rp9006,https://purl.stanford.edu/kz909rp9006,Honour of thieves : a novel,sul:36105213336352,9626217,36105213336352
658,mb376jb6691,https://purl.stanford.edu/mb376jb6691,Commodore Junk,sul:36105213334829,9609176,36105213334829
659,mb454kt7760,https://purl.stanford.edu/mb454kt7760,The story of Dick,sul:36105213335628,9618076,36105213335628
660,mb549vd4021,https://purl.stanford.edu/mb549vd4021,Golden bullets : a story in the days of Akber and Elizabeth,sul:36105213336444,9627120,36105213336444
661,mb558gs9537,https://purl.stanford.edu/mb558gs9537,"Galveston : a sequel to ""Amy Athelstone""",sul:36105213336204,9625636,36105213336204
662,mb747rr5136,https://purl.stanford.edu/mb747rr5136,A queer race : the story of a strange people,sul:36105213337004,9631528,36105213337004
663,mb998pv0744,https://purl.stanford.edu/mb998pv0744,"Sunshine and shadow, or, The fruits of failure : a story of school, home and college",sul:36105213333342,9589574,36105213333342
664,mc150ph0948,https://purl.stanford.edu/mc150ph0948,"By uphill paths, or, Waiting and winning : a story of work to be done",sul:36105213335859,9620316,36105213335859
665,mc247dy8983,https://purl.stanford.edu/mc247dy8983,Bam Wildfire : a character sketch,sul:36105213330439,330465,36105213330439
666,mc689dy0483,https://purl.stanford.edu/mc689dy0483,Neville Hatherley : a tale of modern English life,sul:36105213323244,9336036,36105213323244
667,md086km4017,https://purl.stanford.edu/md086km4017,By the western sea : a summer idyll,sul:36105213326965,9388635,36105213326965
668,md307gg9280,https://purl.stanford.edu/md307gg9280,Sweet Anne Page,sul:36105213334217,9603548,36105213334217
669,md482vz5912,https://purl.stanford.edu/md482vz5912,The witch-wife,sul:36105213321651,9317330,36105213321651
670,md529wc2904,https://purl.stanford.edu/md529wc2904,The white feather : and other stories,sul:36105213329506,9455280,36105213329506
671,md653yq4891,https://purl.stanford.edu/md653yq4891,"""Our doctor's"" note-book",sul:36105213334787,9609112,36105213334787
672,mf090vj4673,https://purl.stanford.edu/mf090vj4673,"The poor artist, or, Seven eye-sights and one object",sul:36105213326734,9386234,36105213326734
673,mf736xv1558,https://purl.stanford.edu/mf736xv1558,The orphan's isle : a tale for youth : founded on facts,sul:36105213328383,9437826,36105213328383
674,mf932nn7129,https://purl.stanford.edu/mf932nn7129,Farnorth : a novel,sul:36105213334399,9606335,36105213334399
675,mg156gt3173,https://purl.stanford.edu/mg156gt3173,First Davenport of Bramhall,sul:36105213333987,9599344,36105213333987
676,mg427dp7974,https://purl.stanford.edu/mg427dp7974,"The man with seven hearts, and other stories",sul:36105213322857,9331990,36105213322857
677,mg584fx8282,https://purl.stanford.edu/mg584fx8282,The C major of life,sul:36105213333912,9599135,36105213333912
678,mg837pm4064,https://purl.stanford.edu/mg837pm4064,The house of Achendaroch : an old maid's story,sul:36105213331569,9548855,36105213331569
679,mg981jg5893,https://purl.stanford.edu/mg981jg5893,Breccia : a tale,sul:36105213336097,9622783,36105213336097
680,mh084yx3536,https://purl.stanford.edu/mh084yx3536,The fall of Prince Florestan of Monaco,sul:36105213324770,9351440,36105213324770
681,mh249pn8887,https://purl.stanford.edu/mh249pn8887,A child of genius,sul:36105213328490,9438105,36105213328490
682,mh663jr2294,https://purl.stanford.edu/mh663jr2294,A daughter of Astrea,sul:36105213322253,9324566,36105213322253
683,mh665gp8045,https://purl.stanford.edu/mh665gp8045,The trance of Fitzerse : a tale of two centuries,sul:36105213320539,9266250,36105213320539
684,mh700df5167,https://purl.stanford.edu/mh700df5167,Simon Dale,sul:36105213326692,9385931,36105213326692
685,mj135qg2053,https://purl.stanford.edu/mj135qg2053,His great self,sul:36105213332922,9584649,36105213332922
686,mj581vh3153,https://purl.stanford.edu/mj581vh3153,Possibilities,sul:36105213333649,9597695,36105213333649
687,mj778mg9516,https://purl.stanford.edu/mj778mg9516,"Fitz Alwyn, the first Lord Mayor, and the Queen's knights : a tale of the Drapers' Company",sul:36105213325330,9371511,36105213325330
688,mj904zp6838,https://purl.stanford.edu/mj904zp6838,Rachel Reno : a romance of Wales,sul:36105213327260,9393012,36105213327260
689,mk012gc0845,https://purl.stanford.edu/mk012gc0845,Charmione : a tale of the great Athenian revolution,sul:36105213330454,9516391,36105213330454
690,mk021vv5621,https://purl.stanford.edu/mk021vv5621,"Gold and glory, or, Wild ways of other days",sul:36105213325264,9370880,36105213325264
691,mk058pp8192,https://purl.stanford.edu/mk058pp8192,"Katie, or, The simple heart",sul:36105213329076,9450930,36105213329076
692,mk206vf5231,https://purl.stanford.edu/mk206vf5231,The Spanish barber : a tale,sul:36105213330009,9505276,36105213330009
693,mk256pm5615,https://purl.stanford.edu/mk256pm5615,"Romantic annals of a naval family : with letters from His Majesty William IV, and Admirals Lords Howe, Hood, Sir Henry Martin, Sir Hugh Christian, etc., etc",sul:36105213328094,9427002,36105213328094
694,mk677gs3818,https://purl.stanford.edu/mk677gs3818,A novelist's note book,sul:36105213335057,9613020,36105213335057
695,mk838xf8867,https://purl.stanford.edu/mk838xf8867,"Rich and poor, or, Lady Adela and grumbling Molly : to which is added, Flowers for the altar, or, Play and earnest",sul:36105213333359,9589634,36105213333359
696,mk942qt4874,https://purl.stanford.edu/mk942qt4874,"Peter Steele, the cricketer",sul:36105213336311,9626146,36105213336311
697,mm159wy4687,https://purl.stanford.edu/mm159wy4687,"The miser lord : a sequel to ""Frank Beresford, or, Life in the army""",sul:36105213329613,9498644,36105213329613
698,mm486py7056,https://purl.stanford.edu/mm486py7056,A harvest of stubble : a story from life : time 1894-7,sul:36105213326130,9379473,36105213326130
699,mm785pf1576,https://purl.stanford.edu/mm785pf1576,The mistress of Langdale Hall : a romance of the West Riding,sul:36105213324622,9350463,36105213324622
700,mn373dh8853,https://purl.stanford.edu/mn373dh8853,William the Conqueror : historical romance,sul:36105213335123,9614754,36105213335123
