,source_id,topic-0,topic-1,topic-2,topic-3,topic-4,topic-5,topic-6,topic-7,topic-8,topic-9,topic-10,topic-11,topic-12,topic-13,topic-14,topic-15,topic-16,topic-17,topic-18,topic-19,topic-20,topic-21,topic-22,topic-23,topic-24,topic-25,topic-26,topic-27,topic-28,topic-29,topic-30,topic-31,topic-32,topic-33,topic-34,topic-35,topic-36,topic-37,topic-38,topic-39,topic-40,topic-41,topic-42,topic-43,topic-44,topic-45,topic-46,topic-47,topic-48,topic-49,topic-50,topic-51,topic-52,topic-53,topic-54,topic-55,topic-56,topic-57,topic-58,topic-59
36105213321644,36105213321644,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05,0.061068326234817505,1.911315121105872e-05,1.911315121105872e-05,0.19218041002750397,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05,0.09486523270606995,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05,0.03582112491130829,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05,0.005451804958283901,1.911315121105872e-05,0.6095809936523438,1.911315121105872e-05,1.911315121105872e-05,1.911315121105872e-05
36105213321651,36105213321651,0.9565690159797668,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,0.04323045164346695,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06,3.4578117720229784e-06
36105213321669,36105213321669,0.1899835765361786,4.239804184180684e-06,4.239804184180684e-06,4.239804184180684e-06,4.239804184180684e-06,4.239804184180684e-06,4.239804184180684e-06,4.239804184180684e-06,0.0006442423327825963,4.239804184180684e-06,4.239804184180684e-06,4.239804184180684e-06,4.239804184180684e-06,4.239804184180684e-06,4.239804184180684e-06,4.239804184180684e-06,4.239804184180684e-06,0.009429637342691422,4.239804184180684e-06,4.239804184180684e-06,4.239804184180684e-06,4.239804184180684e-06,4.239804184180684e-06,0.5481470823287964,4.239804184180684e-06,4.239804184180684e-06,4.239804184180684e-06,4.239804184180684e-06,4.239804184180684e-06,4.239804184180684e-06,4.239804184180684e-06,4.239804184180684e-06,4.239804184180684e-06,0.004607286769896746,4.239804184180684e-06,4.239804184180684e-06,4.239804184180684e-06,4.239804184180684e-06,0.02765556052327156,4.239804184180684e-06,4.239804184180684e-06,0.004478439688682556,4.239804184180684e-06,4.239804184180684e-06,0.029557403177022934,0.0015652653528377414,4.239804184180684e-06,4.239804184180684e-06,4.239804184180684e-06,0.12420444190502167,4.239804184180684e-06,4.239804184180684e-06,0.05951928719878197,4.239804184180684e-06,4.239804184180684e-06,4.239804184180684e-06,4.239804184180684e-06,4.239804184180684e-06,4.239804184180684e-06,4.239804184180684e-06
36105213321677,36105213321677,0.964176595211029,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,0.03246832638978958,5.03040173498448e-05,0.003099305322393775,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06,3.669455963972723e-06
36105213321685,36105213321685,0.7228469252586365,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,0.14981716871261597,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,0.0028903961647301912,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,0.121220164000988,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,0.0015925586922094226,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06,0.0014438414946198463,3.4984605008503422e-06,3.4984605008503422e-06,3.4984605008503422e-06
36105213321693,36105213321693,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,0.015341490507125854,2.4801584004308097e-05,2.4801584004308097e-05,0.03330032154917717,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,0.9499444365501404,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05,2.4801584004308097e-05
36105213321701,36105213321701,1.3762733942712657e-05,1.3762733942712657e-05,0.04238288849592209,0.06635412573814392,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,0.6659641861915588,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,0.015014558099210262,1.3762733942712657e-05,1.3762733942712657e-05,0.019613906741142273,1.3762733942712657e-05,1.3762733942712657e-05,0.18992717564105988,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05,1.3762733942712657e-05
36105213321719,36105213321719,0.018036235123872757,0.001328344689682126,7.579203156637959e-06,0.025262022390961647,7.579203156637959e-06,7.579203156637959e-06,7.579203156637959e-06,7.579203156637959e-06,7.579203156637959e-06,7.579203156637959e-06,7.579203156637959e-06,7.579203156637959e-06,7.579203156637959e-06,0.002119834301993251,7.579203156637959e-06,7.579203156637959e-06,7.579203156637959e-06,7.579203156637959e-06,7.579203156637959e-06,7.579203156637959e-06,7.579203156637959e-06,7.579203156637959e-06,7.579203156637959e-06,7.579203156637959e-06,7.579203156637959e-06,7.579203156637959e-06,7.579203156637959e-06,7.579203156637959e-06,7.579203156637959e-06,7.579203156637959e-06,7.579203156637959e-06,0.012637699022889137,7.579203156637959e-06,7.579203156637959e-06,7.579203156637959e-06,7.579203156637959e-06,7.579203156637959e-06,7.579203156637959e-06,7.579203156637959e-06,7.579203156637959e-06,0.0052433134987950325,0.00562908872961998,7.579203156637959e-06,7.579203156637959e-06,7.579203156637959e-06,0.6645095944404602,7.579203156637959e-06,7.579203156637959e-06,7.579203156637959e-06,0.14164820313453674,7.579203156637959e-06,7.579203156637959e-06,0.10651784390211105,7.579203156637959e-06,7.579203156637959e-06,0.016696462407708168,7.579203156637959e-06,7.579203156637959e-06,7.579203156637959e-06,7.579203156637959e-06
36105213321727,36105213321727,0.020233988761901855,1.2578618225234095e-05,1.2578618225234095e-05,0.038744933903217316,1.2578618225234095e-05,1.2578618225234095e-05,1.2578618225234095e-05,1.2578618225234095e-05,1.2578618225234095e-05,1.2578618225234095e-05,1.2578618225234095e-05,1.2578618225234095e-05,1.2578618225234095e-05,1.2578618225234095e-05,0.009542209096252918,1.2578618225234095e-05,1.2578618225234095e-05,0.12276721745729446,1.2578618225234095e-05,1.2578618225234095e-05,1.2578618225234095e-05,1.2578618225234095e-05,1.2578618225234095e-05,1.2578618225234095e-05,1.2578618225234095e-05,1.2578618225234095e-05,1.2578618225234095e-05,1.2578618225234095e-05,1.2578618225234095e-05,1.2578618225234095e-05,1.2578618225234095e-05,0.010235707275569439,1.2578618225234095e-05,1.2578618225234095e-05,1.2578618225234095e-05,1.2578618225234095e-05,1.2578618225234095e-05,1.2578618225234095e-05,0.020829161629080772,1.2578618225234095e-05,0.013602380640804768,0.004019931890070438,0.19367742538452148,1.2578618225234095e-05,1.2578618225234095e-05,1.2578618225234095e-05,1.2578618225234095e-05,1.2578618225234095e-05,1.2578618225234095e-05,1.2578618225234095e-05,1.2578618225234095e-05,1.2578618225234095e-05,0.540808379650116,1.2578618225234095e-05,1.2578618225234095e-05,1.2578618225234095e-05,0.011526322923600674,0.013408578932285309,1.2578618225234095e-05,1.2578618225234095e-05
36105213321735,36105213321735,0.13063210248947144,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,0.052389830350875854,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,0.20629869401454926,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,0.6075534820556641,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,0.0029524583369493484,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06,3.1523873076366726e-06
36105213321750,36105213321750,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,0.9712002277374268,0.020158996805548668,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,0.006066258531063795,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05,4.5167122152633965e-05
36105213321768,36105213321768,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,0.006504842545837164,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,0.6971428990364075,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,0.015846924856305122,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,0.2799157202243805,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05,1.0528533493925352e-05
36105213321776,36105213321776,0.06547978520393372,1.3419218703347724e-05,1.3419218703347724e-05,0.003572142217308283,1.3419218703347724e-05,1.3419218703347724e-05,1.3419218703347724e-05,1.3419218703347724e-05,1.3419218703347724e-05,1.3419218703347724e-05,1.3419218703347724e-05,1.3419218703347724e-05,1.3419218703347724e-05,1.3419218703347724e-05,0.024513598531484604,1.3419218703347724e-05,1.3419218703347724e-05,1.3419218703347724e-05,1.3419218703347724e-05,1.3419218703347724e-05,1.3419218703347724e-05,1.3419218703347724e-05,1.3419218703347724e-05,0.013181599788367748,1.3419218703347724e-05,1.3419218703347724e-05,1.3419218703347724e-05,1.3419218703347724e-05,1.3419218703347724e-05,1.3419218703347724e-05,1.3419218703347724e-05,1.3419218703347724e-05,1.3419218703347724e-05,1.3419218703347724e-05,1.3419218703347724e-05,1.3419218703347724e-05,1.3419218703347724e-05,1.3419218703347724e-05,0.02215779572725296,1.3419218703347724e-05,1.3419218703347724e-05,1.3419218703347724e-05,1.3419218703347724e-05,1.3419218703347724e-05,1.3419218703347724e-05,1.3419218703347724e-05,1.3419218703347724e-05,1.3419218703347724e-05,0.014675743877887726,1.3419218703347724e-05,1.3419218703347724e-05,1.3419218703347724e-05,0.8557081818580627,1.3419218703347724e-05,1.3419218703347724e-05,1.3419218703347724e-05,1.3419218703347724e-05,1.3419218703347724e-05,1.3419218703347724e-05,1.3419218703347724e-05
